Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,Flag_Engagement_Above_Views,Flag_Engagement_Rate_Outlier,Month
POST_00660,2024-11-13 14:28:00,Facebook,Live,Gaming,220,144,873,8040,174,332160,0.37,14,Wednesday,3,450,Neutral,Macro,True,False,False,False,11
POST_00771,2024-11-13 16:25:00,Instagram,Story,Fitness,9815,121,276,11890,414,317167,3.22,16,Wednesday,9,1830,Positive,Macro,False,False,False,False,11
POST_04058,2024-11-13 18:12:00,Instagram,Story,Technology,7492,355,296,20112,581,318817,2.55,18,Wednesday,11,1985,Negative,Macro,True,True,False,False,11
POST_02709,2024-11-15 00:36:00,Instagram,Photo,Lifestyle,2711,423,295,23259,325,29422,11.65,0,Friday,19,464,Positive,Micro,True,False,False,False,11
POST_00587,2024-11-15 11:06:00,Instagram,Carousel,Food,4686,118,80,24586,115,275111,1.78,11,Friday,24,849,Neutral,Macro,True,True,False,False,11
POST_03310,2024-11-15 18:05:00,Facebook,Post,Education,7682,246,943,64168,26,17482,50.74,18,Friday,16,548,Negative,Micro,True,False,False,True,11
POST_03911,2024-11-15 18:27:00,Instagram,Reel,Technology,2180,46,157,37008,462,44298,5.38,18,Friday,4,493,Negative,Micro,False,False,False,False,11
POST_00286,2024-11-15 18:43:00,Instagram,Photo,Food,2576,115,125,33168,440,316131,0.89,18,Friday,0,128,Positive,Macro,True,False,False,False,11
POST_03292,2024-11-15 22:24:00,TikTok,Video,Sports,11143,1388,1978,441303,115,303900,4.77,22,Friday,20,407,Neutral,Macro,True,False,False,False,11
POST_04460,2024-11-16 02:40:00,Facebook,Video,Sports,6230,72,952,30027,731,359085,2.02,2,Saturday,8,276,Neutral,Macro,True,False,False,False,11
POST_01279,2024-11-16 03:15:00,Instagram,Photo,Sports,3147,445,254,42680,651,378718,1.02,3,Saturday,11,1886,Negative,Macro,True,False,False,False,11
POST_00875,2024-11-16 06:48:00,Instagram,Reel,Health,3131,498,235,16157,253,88978,4.34,6,Saturday,9,393,Neutral,Mid-tier,True,False,False,False,11
POST_02876,2024-11-16 17:00:00,Facebook,Live,Lifestyle,7812,243,257,46791,227,142962,5.81,17,Saturday,10,199,Neutral,Macro,True,False,False,False,11
POST_01272,2024-11-16 19:24:00,TikTok,Duet,Fitness,2602,1231,301,67325,1074,40152,10.3,19,Saturday,3,546,Neutral,Micro,True,False,False,False,11
POST_01749,2024-11-16 20:03:00,TikTok,Video,Health,8874,680,4653,400037,1235,30480,46.61,20,Saturday,5,288,Positive,Micro,True,False,False,True,11
POST_04393,2024-11-17 03:02:00,Facebook,Live,Gaming,2126,66,628,59864,111,231785,1.22,3,Sunday,18,31,Neutral,Macro,False,False,False,False,11
POST_03672,2024-11-17 11:00:00,Instagram,Reel,Technology,7962,344,287,40470,542,469598,1.83,11,Sunday,22,139,Positive,Macro,True,False,False,False,11
POST_00923,2024-11-17 13:09:00,TikTok,Duet,Gaming,33818,68,2838,41368,2815,264615,13.88,13,Sunday,2,307,Positive,Macro,True,False,False,False,11
POST_00192,2024-11-17 13:38:00,TikTok,Video,Food,697,654,4563,282169,2952,490404,1.21,13,Sunday,3,524,Neutral,Macro,True,False,False,False,11
POST_01903,2024-11-17 22:47:00,TikTok,Video,Entertainment,21207,966,2134,387476,1165,330289,7.36,22,Sunday,15,106,Neutral,Macro,True,False,False,False,11
POST_01152,2024-11-18 00:13:00,TikTok,Stitch,Gaming,42518,786,1270,271902,317,343035,12.99,0,Monday,11,361,Positive,Macro,True,False,False,False,11
POST_02687,2024-11-18 22:02:00,Instagram,Photo,Education,9055,314,238,30229,349,186467,5.15,22,Monday,14,108,Positive,Macro,True,False,False,False,11
POST_01858,2024-11-19 03:31:00,Facebook,Story,Education,2278,360,53,28210,687,228527,1.18,3,Tuesday,8,1152,Neutral,Macro,True,True,False,False,11
POST_00330,2024-11-19 03:47:00,Instagram,Carousel,Health,5505,71,139,18661,976,447467,1.28,3,Tuesday,16,224,Neutral,Macro,True,False,False,False,11
POST_00133,2024-11-19 08:13:00,Instagram,Carousel,Health,1670,50,48,24264,488,319928,0.55,8,Tuesday,19,315,Positive,Macro,True,False,False,False,11
POST_02031,2024-11-19 13:10:00,Instagram,Carousel,Gaming,2928,89,25,17832,872,242614,1.25,13,Tuesday,5,1845,Neutral,Macro,True,False,False,False,11
POST_02246,2024-11-19 15:19:00,Facebook,Live,Health,4987,314,177,23520,522,236677,2.31,15,Tuesday,3,490,Neutral,Macro,True,True,False,False,11
POST_04809,2024-11-20 10:38:00,Instagram,Photo,Gaming,6614,247,30,38614,510,353910,1.95,10,Wednesday,5,1975,Neutral,Macro,True,True,False,False,11
POST_03111,2024-11-20 11:09:00,Facebook,Video,Fitness,6139,54,597,47235,730,118923,5.71,11,Wednesday,6,226,Positive,Macro,True,False,False,False,11
POST_00235,2024-11-20 14:39:00,Instagram,Carousel,Lifestyle,2457,115,117,24108,260,118768,2.26,14,Wednesday,19,219,Neutral,Macro,True,False,False,False,11
POST_02270,2024-11-20 20:18:00,Facebook,Story,Food,7032,396,701,42385,86,239635,3.39,20,Wednesday,12,119,Neutral,Macro,True,False,False,False,11
POST_03406,2024-11-20 20:26:00,TikTok,Stitch,Technology,21470,1611,3868,416781,1704,272058,9.91,20,Wednesday,23,454,Neutral,Macro,True,False,False,False,11
POST_04894,2024-11-21 16:10:00,Instagram,Photo,Travel,8149,350,45,49400,294,364978,2.34,16,Thursday,16,1329,Neutral,Macro,False,False,False,False,11
POST_04157,2024-11-21 20:50:00,Facebook,Story,Gaming,7041,71,491,29433,774,372911,2.04,20,Thursday,0,88,Positive,Macro,True,False,False,False,11
POST_02547,2024-11-22 13:26:00,Instagram,Story,Technology,1623,360,58,36661,986,323939,0.63,13,Friday,27,1869,Positive,Macro,True,False,False,False,11
POST_03116,2024-11-23 04:00:00,TikTok,Video,Entertainment,35706,1095,3657,340817,2678,143760,28.14,4,Saturday,13,439,Neutral,Macro,True,False,False,True,11
POST_04676,2024-11-23 04:24:00,TikTok,Stitch,Travel,11969,90,3706,490232,2763,329733,4.78,4,Saturday,13,98,Neutral,Macro,True,False,False,False,11
POST_01575,2024-11-23 05:40:00,Instagram,Carousel,Business,7213,427,161,19776,216,479207,1.63,5,Saturday,19,1412,Positive,Macro,False,False,False,False,11
POST_04980,2024-11-23 06:12:00,Instagram,Carousel,Fashion,2711,195,30,22829,774,265334,1.11,6,Saturday,6,1072,Neutral,Macro,True,False,False,False,11
POST_03425,2024-11-23 14:30:00,TikTok,Stitch,Education,26428,921,2473,163691,1766,11947,200.0,14,Saturday,18,178,Neutral,Micro,True,False,False,True,11
POST_00245,2024-11-23 17:05:00,Instagram,Photo,Business,5537,447,249,30762,925,187389,3.33,17,Saturday,9,1854,Positive,Macro,True,False,False,False,11
POST_02325,2024-11-24 00:09:00,TikTok,Duet,Entertainment,38280,566,4471,486239,919,294298,14.72,0,Sunday,13,583,Positive,Macro,True,False,False,True,11
POST_00785,2024-11-24 03:05:00,Instagram,Photo,Fashion,6814,48,133,29664,508,227386,3.08,3,Sunday,9,1785,Positive,Macro,False,False,False,False,11
POST_01057,2024-11-24 07:19:00,TikTok,Stitch,Health,47482,767,1792,427058,1124,285629,17.52,7,Sunday,24,296,Neutral,Macro,True,False,False,True,11
POST_02485,2024-11-24 11:38:00,Facebook,Live,Education,3040,355,735,11804,690,344241,1.2,11,Sunday,14,148,Negative,Macro,True,False,False,False,11
POST_03767,2024-11-24 12:37:00,Facebook,Post,Business,2934,126,360,45177,244,204871,1.67,12,Sunday,19,1703,Neutral,Macro,True,True,False,False,11
POST_04273,2024-11-25 00:40:00,Instagram,Reel,Education,6813,50,78,34460,823,56612,12.26,0,Monday,0,159,Positive,Mid-tier,True,False,False,False,11
POST_04553,2024-11-25 06:18:00,Instagram,Reel,Entertainment,7641,52,57,22373,449,8595,90.17,6,Monday,23,100,Neutral,Nano,False,True,False,True,11
POST_01442,2024-11-25 07:26:00,Instagram,Photo,Sports,325,214,140,6217,565,389995,0.17,7,Monday,19,400,Positive,Macro,True,False,False,False,11
POST_03818,2024-11-25 10:13:00,TikTok,Duet,Technology,46393,1496,3832,490798,1984,226911,22.79,10,Monday,25,238,Neutral,Macro,True,True,False,True,11
POST_01759,2024-11-25 16:12:00,Instagram,Reel,Health,2543,371,137,4076,942,404883,0.75,16,Monday,1,524,Positive,Macro,True,True,False,False,11
POST_01895,2024-11-25 16:56:00,Facebook,Story,Gaming,4068,20,188,19636,138,160784,2.66,16,Monday,8,1303,Neutral,Macro,True,False,False,False,11
POST_00668,2024-11-25 19:30:00,Instagram,Photo,Entertainment,6397,46,14,35981,283,181557,3.56,19,Monday,21,478,Neutral,Macro,True,True,False,False,11
POST_03517,2024-11-26 01:47:00,Instagram,Reel,Education,4938,37,63,19588,180,84871,5.94,1,Tuesday,24,397,Negative,Mid-tier,True,False,False,False,11
POST_03320,2024-11-26 18:06:00,TikTok,Video,Food,11783,924,2347,198320,1378,372878,4.04,18,Tuesday,11,189,Negative,Macro,True,True,False,False,11
POST_01910,2024-11-26 22:07:00,Instagram,Reel,Lifestyle,6677,50,71,13435,801,344167,1.98,22,Tuesday,22,71,Negative,Macro,False,False,False,False,11
POST_00549,2024-11-27 00:11:00,Facebook,Post,Entertainment,3225,366,973,8250,187,112786,4.05,0,Wednesday,9,1547,Neutral,Macro,True,False,False,False,11
POST_02591,2024-11-27 14:01:00,TikTok,Video,Health,47131,759,728,109720,1671,409917,11.86,14,Wednesday,15,484,Positive,Macro,True,False,False,False,11
POST_01320,2024-11-27 22:18:00,Instagram,Story,Entertainment,3367,77,151,32756,78,49764,7.22,22,Wednesday,2,87,Positive,Micro,True,False,False,False,11
POST_02595,2024-11-27 22:41:00,Instagram,Reel,Health,1324,130,107,37543,631,193324,0.81,22,Wednesday,1,588,Neutral,Macro,True,True,False,False,11
POST_00038,2024-11-28 01:14:00,Instagram,Carousel,Gaming,9966,48,226,38305,151,333056,3.07,1,Thursday,13,1503,Negative,Macro,True,False,False,False,11
POST_04607,2024-11-28 02:45:00,TikTok,Duet,Fitness,23725,59,3194,87307,2482,307496,8.77,2,Thursday,7,209,Neutral,Macro,True,False,False,False,11
POST_01712,2024-11-28 08:16:00,Instagram,Story,Education,6540,29,209,25492,524,319727,2.12,8,Thursday,10,1696,Neutral,Macro,False,False,False,False,11
POST_00566,2024-11-28 12:38:00,Facebook,Post,Fashion,6881,279,534,11334,790,102711,7.49,12,Thursday,5,1173,Positive,Macro,True,False,False,False,11
POST_02744,2024-11-28 14:31:00,Instagram,Story,Technology,138,422,256,23021,223,47078,1.73,14,Thursday,29,296,Neutral,Micro,True,False,False,False,11
POST_02449,2024-11-28 15:11:00,Instagram,Photo,Fitness,8068,373,63,45649,478,188807,4.5,15,Thursday,15,556,Positive,Macro,True,False,False,False,11
POST_00607,2024-11-28 18:38:00,Instagram,Photo,Fashion,1401,329,263,40458,765,396637,0.5,18,Thursday,11,445,Negative,Macro,True,False,False,False,11
POST_00929,2024-11-28 21:30:00,Facebook,Video,Health,1062,311,449,14421,684,364603,0.5,21,Thursday,20,520,Positive,Macro,True,False,False,False,11
POST_03314,2024-11-29 01:29:00,Instagram,Story,Health,2496,449,268,49303,664,431701,0.74,1,Friday,23,1303,Neutral,Macro,True,False,False,False,11
POST_03778,2024-11-29 05:01:00,Facebook,Live,Fitness,6796,372,181,69682,640,379152,1.94,5,Friday,29,491,Positive,Macro,False,True,False,False,11
POST_01269,2024-11-29 06:29:00,Facebook,Live,Gaming,705,384,613,56238,69,109542,1.55,6,Friday,28,335,Neutral,Macro,False,False,False,False,11
POST_01644,2024-11-29 08:33:00,Facebook,Story,Fitness,5348,393,653,27245,505,163033,3.92,8,Friday,24,1836,Negative,Macro,True,False,False,False,11
POST_04082,2024-11-29 13:28:00,Instagram,Reel,Travel,8064,226,105,21941,412,213380,3.93,13,Friday,25,482,Positive,Macro,True,False,False,False,11
POST_02291,2024-11-29 15:29:00,Facebook,Post,Entertainment,6911,33,706,36502,275,373935,2.05,15,Friday,21,605,Neutral,Macro,True,True,False,False,11
POST_04275,2024-11-29 21:28:00,Facebook,Story,Fitness,3701,255,754,7362,168,371194,1.27,21,Friday,10,901,Neutral,Macro,True,False,False,False,11
POST_01165,2024-11-30 00:40:00,Instagram,Photo,Entertainment,1657,223,124,48489,596,248915,0.81,0,Saturday,25,259,Positive,Macro,True,False,False,False,11
POST_03277,2024-11-30 04:19:00,TikTok,Video,Health,3155,667,1678,132615,1791,352872,1.56,4,Saturday,24,292,Positive,Macro,True,True,False,False,11
POST_01477,2024-11-30 10:28:00,TikTok,Stitch,Entertainment,47780,1167,2266,332535,2607,373456,13.71,10,Saturday,17,361,Positive,Macro,False,True,False,False,11
POST_04050,2024-11-30 13:25:00,Instagram,Story,Entertainment,7966,301,59,18970,514,15732,52.92,13,Saturday,6,604,Negative,Micro,True,False,False,True,11
POST_00984,2024-12-01 02:25:00,Instagram,Photo,Lifestyle,2601,19,210,30973,541,324430,0.87,2,Sunday,4,1173,Neutral,Macro,True,False,False,False,12
POST_02699,2024-12-01 04:49:00,TikTok,Stitch,Fashion,9715,1643,1773,456027,1243,414499,3.17,4,Sunday,26,416,Neutral,Macro,False,True,False,False,12
POST_03428,2024-12-01 09:12:00,Facebook,Video,Fitness,1737,145,321,79891,239,33301,6.62,9,Sunday,28,564,Positive,Micro,True,False,False,False,12
POST_03505,2024-12-02 00:18:00,TikTok,Stitch,Fashion,8285,1227,40,48406,1788,299740,3.19,0,Monday,9,95,Negative,Macro,True,False,False,False,12
POST_04156,2024-12-02 04:17:00,Instagram,Reel,Technology,2541,219,106,40272,306,357428,0.8,4,Monday,21,413,Positive,Macro,False,False,False,False,12
POST_04971,2024-12-02 06:29:00,Facebook,Post,Education,4219,34,667,58283,577,151121,3.26,6,Monday,21,1671,Positive,Macro,True,False,False,False,12
POST_00448,2024-12-02 21:54:00,TikTok,Stitch,Technology,28442,489,2201,262716,965,286300,10.87,21,Monday,14,320,Neutral,Macro,True,False,False,False,12
POST_04004,2024-12-03 08:19:00,Instagram,Photo,Fitness,8263,343,243,22744,915,488655,1.81,8,Tuesday,22,245,Negative,Macro,True,True,False,False,12
POST_01203,2024-12-03 14:21:00,Instagram,Carousel,Gaming,114,325,104,44808,679,49195,1.1,14,Tuesday,19,195,Neutral,Micro,True,False,False,False,12
POST_01852,2024-12-04 08:03:00,TikTok,Stitch,Fashion,6690,722,452,223735,1201,255950,3.07,8,Wednesday,5,437,Negative,Macro,True,False,False,False,12
POST_00200,2024-12-04 19:20:00,TikTok,Video,Fashion,28782,1832,3859,462739,2989,24779,139.12,19,Wednesday,10,306,Positive,Micro,True,False,False,True,12
POST_01985,2024-12-05 01:05:00,Instagram,Reel,Education,1211,341,63,20766,718,99532,1.62,1,Thursday,15,19,Positive,Mid-tier,True,False,False,False,12
POST_04512,2024-12-05 01:10:00,Facebook,Post,Health,5058,397,224,26975,83,420749,1.35,1,Thursday,15,1171,Positive,Macro,True,False,False,False,12
POST_01507,2024-12-05 03:02:00,Facebook,Video,Food,2367,170,348,77744,420,445376,0.65,3,Thursday,9,163,Neutral,Macro,False,False,False,False,12
POST_04161,2024-12-05 10:15:00,Facebook,Story,Education,7104,29,859,60458,136,94491,8.46,10,Thursday,18,1901,Negative,Mid-tier,True,False,False,False,12
POST_01736,2024-12-05 11:16:00,TikTok,Stitch,Education,7173,1480,4348,186618,971,292565,4.44,11,Thursday,25,83,Positive,Macro,True,False,False,False,12
POST_01960,2024-12-05 11:18:00,TikTok,Video,Sports,15700,1748,2477,197811,503,286054,6.97,11,Thursday,11,286,Neutral,Macro,True,False,False,False,12
POST_02828,2024-12-05 13:22:00,Instagram,Reel,Food,6032,438,250,15479,690,93509,7.19,13,Thursday,25,491,Neutral,Mid-tier,True,True,False,False,12
POST_01144,2024-12-05 18:54:00,Facebook,Live,Fitness,5223,375,835,74311,793,362709,1.77,18,Thursday,25,569,Neutral,Macro,True,False,False,False,12
POST_02733,2024-12-06 06:45:00,Instagram,Reel,Entertainment,2088,55,260,35493,931,18802,12.78,6,Friday,22,266,Negative,Micro,True,True,False,False,12
POST_00176,2024-12-06 13:51:00,Instagram,Photo,Entertainment,8889,144,42,46553,291,256225,3.54,13,Friday,0,1434,Positive,Macro,True,False,False,False,12
POST_04193,2024-12-07 04:45:00,Facebook,Video,Travel,711,259,283,18832,415,455946,0.27,4,Saturday,28,427,Neutral,Macro,False,False,False,False,12
POST_04332,2024-12-07 04:52:00,Instagram,Story,Fashion,5702,94,234,12490,890,441719,1.37,4,Saturday,8,941,Neutral,Macro,True,False,False,False,12
POST_04003,2024-12-07 06:43:00,TikTok,Video,Fashion,13376,903,4274,377716,2836,451624,4.11,6,Saturday,10,109,Positive,Macro,False,False,False,False,12
POST_04432,2024-12-07 08:09:00,Facebook,Story,Technology,6836,157,363,47114,767,143707,5.12,8,Saturday,17,568,Neutral,Macro,True,False,False,False,12
POST_00680,2024-12-08 02:21:00,TikTok,Duet,Fashion,24254,1022,1768,163757,1926,128448,21.05,2,Sunday,14,584,Negative,Macro,True,False,False,True,12
POST_03064,2024-12-08 07:34:00,Facebook,Post,Health,5374,246,322,48376,548,295782,2.01,7,Sunday,15,1983,Positive,Macro,True,True,False,False,12
POST_04667,2024-12-08 19:11:00,Instagram,Story,Business,6447,263,183,26951,983,116815,5.9,19,Sunday,1,963,Positive,Macro,True,True,False,False,12
POST_04142,2024-12-09 00:38:00,Instagram,Reel,Lifestyle,1868,136,73,25891,913,167507,1.24,0,Monday,6,427,Positive,Macro,True,True,False,False,12
POST_04857,2024-12-09 03:59:00,Instagram,Story,Education,2125,125,94,46408,633,338628,0.69,3,Monday,26,326,Neutral,Macro,True,False,False,False,12
POST_03091,2024-12-09 13:37:00,Facebook,Post,Fashion,5148,132,72,41594,736,31527,16.98,13,Monday,17,559,Negative,Micro,True,True,False,True,12
POST_01578,2024-12-09 14:00:00,Facebook,Live,Business,3968,241,338,11662,415,300159,1.51,14,Monday,8,58,Neutral,Macro,False,False,False,False,12
POST_01733,2024-12-09 20:05:00,Facebook,Live,Travel,7476,35,280,24441,623,146666,5.31,20,Monday,14,296,Negative,Macro,True,False,False,False,12
POST_00016,2024-12-10 03:05:00,Instagram,Story,Gaming,2324,427,73,10982,539,201362,1.4,3,Tuesday,10,846,Positive,Macro,True,False,False,False,12
POST_03334,2024-12-10 08:04:00,Instagram,Story,Education,8896,215,286,38834,527,28000,33.56,8,Tuesday,27,1977,Positive,Micro,True,False,False,True,12
POST_00980,2024-12-11 09:36:00,Facebook,Post,Education,3860,246,114,64667,590,386431,1.09,9,Wednesday,7,194,Positive,Macro,True,False,False,False,12
POST_00271,2024-12-11 12:17:00,TikTok,Stitch,Lifestyle,49243,1657,737,464394,2598,467759,11.04,12,Wednesday,25,431,Neutral,Macro,False,True,False,False,12
POST_02266,2024-12-11 13:40:00,Facebook,Post,Food,4534,385,445,55949,454,167599,3.2,13,Wednesday,19,1626,Negative,Macro,True,False,False,False,12
POST_04258,2024-12-11 19:27:00,Facebook,Story,Entertainment,2508,280,991,41547,365,74228,5.09,19,Wednesday,15,1040,Positive,Mid-tier,True,False,False,False,12
POST_04992,2024-12-11 20:01:00,Facebook,Post,Gaming,1835,144,177,72320,685,217569,0.99,20,Wednesday,28,626,Negative,Macro,True,False,False,False,12
POST_02958,2024-12-11 23:43:00,TikTok,Duet,Gaming,701,997,1862,441850,2304,342173,1.04,23,Wednesday,12,407,Neutral,Macro,True,True,False,False,12
POST_00502,2024-12-12 03:29:00,Facebook,Live,Gaming,5265,271,920,42071,60,436417,1.48,3,Thursday,1,494,Positive,Macro,True,True,False,False,12
POST_03663,2024-12-12 10:25:00,Instagram,Photo,Travel,8512,313,121,23574,728,343653,2.6,10,Thursday,9,497,Positive,Macro,True,True,False,False,12
POST_01840,2024-12-12 16:33:00,Instagram,Story,Entertainment,1742,168,72,47590,231,344594,0.58,16,Thursday,4,1100,Positive,Macro,False,False,False,False,12
POST_04361,2024-12-12 18:27:00,Instagram,Carousel,Sports,3209,256,212,6474,40,181029,2.03,18,Thursday,17,1539,Positive,Macro,True,False,False,False,12
POST_04644,2024-12-12 22:05:00,Instagram,Carousel,Technology,5750,201,273,17577,968,247240,2.52,22,Thursday,18,357,Positive,Macro,False,False,False,False,12
POST_02940,2024-12-13 01:21:00,Instagram,Photo,Lifestyle,7710,184,280,38536,527,234466,3.49,1,Friday,20,1145,Positive,Macro,True,False,False,False,12
POST_00896,2024-12-13 17:23:00,Instagram,Story,Travel,5818,32,212,38350,726,116635,5.2,17,Friday,11,1656,Positive,Macro,True,False,False,False,12
POST_03899,2024-12-13 20:43:00,Facebook,Video,Education,1885,155,897,49244,536,389974,0.75,20,Friday,11,256,Negative,Macro,True,False,False,False,12
POST_00296,2024-12-15 00:54:00,Facebook,Story,Travel,3450,40,361,66063,325,457592,0.84,0,Sunday,8,915,Neutral,Macro,True,True,False,False,12
POST_01873,2024-12-15 11:53:00,Facebook,Video,Fashion,5210,309,682,68599,596,354405,1.75,11,Sunday,26,539,Positive,Macro,False,True,False,False,12
POST_02529,2024-12-15 12:42:00,Instagram,Reel,Fashion,7387,138,42,27354,418,188183,4.02,12,Sunday,0,150,Negative,Macro,True,False,False,False,12
POST_04249,2024-12-16 00:37:00,Facebook,Story,Fashion,4564,274,304,54520,165,492887,1.04,0,Monday,6,330,Positive,Macro,False,True,False,False,12
POST_03206,2024-12-16 05:45:00,TikTok,Duet,Lifestyle,2804,413,1768,272869,2715,169425,2.94,5,Monday,5,220,Positive,Macro,True,True,False,False,12
POST_02332,2024-12-16 13:19:00,Instagram,Photo,Fitness,8257,281,299,37929,297,461436,1.92,13,Monday,12,133,Neutral,Macro,True,False,False,False,12
POST_04524,2024-12-16 13:38:00,Facebook,Live,Fashion,3730,112,893,17537,278,256465,1.85,13,Monday,0,494,Positive,Macro,True,False,False,False,12
POST_02760,2024-12-16 17:44:00,Instagram,Carousel,Health,9359,111,279,45683,979,356015,2.74,17,Monday,29,1549,Positive,Macro,True,False,False,False,12
POST_00154,2024-12-17 06:43:00,Facebook,Live,Business,2395,276,387,44172,110,255829,1.2,6,Tuesday,27,191,Neutral,Macro,True,False,False,False,12
POST_02269,2024-12-17 07:20:00,Instagram,Story,Fitness,981,286,207,48891,320,486061,0.3,7,Tuesday,27,676,Neutral,Macro,False,True,False,False,12
POST_03020,2024-12-17 07:56:00,TikTok,Stitch,Travel,20363,898,2434,44459,2999,417137,5.68,7,Tuesday,29,590,Positive,Macro,True,True,False,False,12
POST_02232,2024-12-17 11:11:00,Instagram,Photo,Travel,8739,106,170,26064,591,22246,40.52,11,Tuesday,0,1060,Neutral,Micro,True,False,False,True,12
POST_04303,2024-12-17 12:58:00,TikTok,Video,Gaming,919,1769,3042,399296,1327,126140,4.54,12,Tuesday,3,506,Neutral,Macro,True,False,False,False,12
POST_01247,2024-12-17 14:50:00,Instagram,Photo,Education,3339,55,75,49087,434,209059,1.66,14,Tuesday,13,1649,Neutral,Macro,True,False,False,False,12
POST_03284,2024-12-17 17:34:00,TikTok,Video,Food,18304,750,2822,492123,2513,480604,4.55,17,Tuesday,25,224,Negative,Macro,False,False,False,False,12
POST_01254,2024-12-17 20:06:00,Instagram,Reel,Gaming,6205,343,205,13335,135,493979,1.37,20,Tuesday,23,188,Positive,Macro,False,False,False,False,12
POST_00671,2024-12-17 22:05:00,Instagram,Carousel,Fashion,4424,63,114,46391,764,332286,1.38,22,Tuesday,10,175,Neutral,Macro,True,False,False,False,12
POST_02495,2024-12-17 22:51:00,Facebook,Video,Health,3643,325,567,31067,236,140174,3.24,22,Tuesday,25,540,Positive,Macro,True,False,False,False,12
POST_02782,2024-12-18 02:37:00,TikTok,Stitch,Travel,29695,997,2442,489949,809,75627,43.81,2,Wednesday,2,198,Negative,Mid-tier,True,False,False,True,12
POST_02012,2024-12-18 06:26:00,Instagram,Photo,Travel,1105,269,14,24491,901,218712,0.63,6,Wednesday,8,1457,Neutral,Macro,True,True,False,False,12
POST_01763,2024-12-18 09:08:00,Instagram,Photo,Fitness,6755,139,119,34085,69,35531,19.74,9,Wednesday,17,1540,Negative,Micro,True,False,False,True,12
POST_00474,2024-12-19 18:19:00,TikTok,Stitch,Sports,27389,1790,4767,473038,95,495082,6.86,18,Thursday,22,545,Negative,Macro,True,False,False,False,12
POST_01161,2024-12-20 01:06:00,TikTok,Video,Fashion,8229,1852,463,425257,623,235881,4.47,1,Friday,7,466,Neutral,Macro,True,True,False,False,12
POST_04996,2024-12-20 12:05:00,TikTok,Duet,Entertainment,11965,514,4155,364932,1532,289113,5.75,12,Friday,9,239,Positive,Macro,True,True,False,False,12
POST_02222,2024-12-21 12:55:00,Facebook,Story,Technology,1863,299,458,40824,340,56873,4.61,12,Saturday,27,1277,Positive,Mid-tier,True,False,False,False,12
POST_02299,2024-12-21 15:34:00,Instagram,Photo,Gaming,1534,307,180,6625,534,89616,2.26,15,Saturday,2,153,Positive,Mid-tier,True,True,False,False,12
POST_01311,2024-12-22 02:28:00,Instagram,Photo,Food,3705,183,171,29330,518,124015,3.27,2,Sunday,10,1129,Neutral,Macro,True,True,False,False,12
POST_01035,2024-12-22 03:11:00,Instagram,Carousel,Technology,2429,156,283,12295,658,202674,1.42,3,Sunday,23,1700,Positive,Macro,True,False,False,False,12
POST_03203,2024-12-22 09:44:00,Instagram,Reel,Business,9484,174,284,44659,209,108625,9.15,9,Sunday,7,149,Positive,Macro,True,False,False,False,12
POST_04205,2024-12-22 16:45:00,Instagram,Carousel,Food,1547,161,90,26055,471,224769,0.8,16,Sunday,5,958,Positive,Macro,True,False,False,False,12
POST_02748,2024-12-22 19:36:00,Instagram,Story,Education,8060,182,152,34096,568,119971,7.0,19,Sunday,12,1484,Neutral,Macro,True,False,False,False,12
POST_00727,2024-12-23 00:26:00,Instagram,Story,Health,9719,285,60,11648,880,229734,4.38,0,Monday,1,1332,Neutral,Macro,True,False,False,False,12
POST_03738,2024-12-23 02:55:00,TikTok,Stitch,Technology,35068,465,55,276153,1983,433235,8.21,2,Monday,19,562,Negative,Macro,True,True,False,False,12
POST_00645,2024-12-23 11:46:00,Instagram,Story,Lifestyle,3653,465,110,18100,253,104789,4.03,11,Monday,9,213,Positive,Macro,False,False,False,False,12
POST_04699,2024-12-23 11:54:00,Instagram,Photo,Fitness,7890,470,276,12381,543,217465,3.97,11,Monday,12,1824,Positive,Macro,True,True,False,False,12
POST_04830,2024-12-23 13:30:00,Facebook,Video,Gaming,2914,60,47,6423,204,339270,0.89,13,Monday,4,333,Positive,Macro,True,False,False,False,12
POST_00686,2024-12-24 09:41:00,Facebook,Live,Education,368,313,515,64653,379,192654,0.62,9,Tuesday,6,563,Neutral,Macro,True,False,False,False,12
POST_02719,2024-12-24 17:20:00,TikTok,Stitch,Travel,18884,1972,4298,451918,1719,283907,8.86,17,Tuesday,22,209,Positive,Macro,True,True,False,False,12
POST_02661,2024-12-24 17:51:00,Facebook,Post,Fitness,1327,360,651,48001,248,298491,0.78,17,Tuesday,13,1908,Neutral,Macro,False,False,False,False,12
POST_03223,2024-12-25 00:05:00,Instagram,Carousel,Health,325,35,9,20747,724,281272,0.13,0,Wednesday,16,1543,Positive,Macro,True,True,False,False,12
POST_01110,2024-12-26 05:08:00,Instagram,Reel,Technology,5211,369,160,11965,375,16536,34.71,5,Thursday,28,599,Positive,Micro,True,False,False,True,12
POST_00487,2024-12-26 07:40:00,Instagram,Carousel,Travel,4556,288,81,37031,793,58304,8.45,7,Thursday,12,163,Neutral,Mid-tier,True,False,False,False,12
